instrument,sex,hand,id,bin_edge,value
gitarre,m,right,54,7,83.7
gitarre,m,right,54,8,89.3
gitarre,m,right,54,9,94.2
gitarre,m,right,55,1,68.3
gitarre,m,right,55,2,76.8
gitarre,m,right,55,3,83.2
gitarre,m,right,55,4,84.7
gitarre,m,right,55,5,85.5
gitarre,m,right,55,6,88.4
gitarre,m,right,55,7,94.5
gitarre,m,right,55,8,98.5
gitarre,m,right,55,9,100.4
gitarre,m,right,61,1,10.4
gitarre,m,right,61,2,16.1
gitarre,m,right,61,3,22.6
gitarre,m,right,61,4,29.7
gitarre,m,right,61,5,36.0
gitarre,m,right,61,6,36.9
gitarre,m,right,61,7,41.0
gitarre,m,right,61,8,44.8
gitarre,m,right,61,9,48.4
gitarre,m,right,63,1,1.4
gitarre,m,right,63,2,2.9
gitarre,m,right,63,3,6.4
gitarre,m,right,63,4,12.6
gitarre,m,right,63,5,18.0
gitarre,m,right,63,6,21.6
gitarre,m,right,63,7,26.0
gitarre,m,right,63,8,28.4
gitarre,m,right,63,9,29.0
gitarre,m,right,64,1,11.6
gitarre,m,right,64,2,16.4
gitarre,m,right,64,3,23.6
gitarre,m,right,64,4,30.7
gitarre,m,right,64,5,37.0
gitarre,m,right,64,6,38.8
gitarre,m,right,64,7,42.2
gitarre,m,right,64,8,45.1
gitarre,m,right,64,9,48.4
gitarre,m,right,81,1,55.0
gitarre,m,right,81,2,55.6
gitarre,m,right,81,3,57.0
gitarre,m,right,81,4,57.2
gitarre,m,right,81,5,59.0
gitarre,m,right,81,6,59.9
gitarre,m,right,81,7,60.0
gitarre,m,right,81,8,64.2
gitarre,m,right,81,9,80.4
gitarre,m,right,82,1,73.8
gitarre,m,right,82,2,75.0
gitarre,m,right,82,3,75.6
gitarre,m,right,82,4,78.2
gitarre,m,right,82,5,80.0
gitarre,m,right,82,6,82.7
gitarre,m,right,82,7,87.8
gitarre,m,right,82,8,89.7
gitarre,m,right,82,9,103.2
gitarre,m,right,83,1,72.2
gitarre,m,right,83,2,74.0
gitarre,m,right,83,3,74.2
gitarre,m,right,83,4,75.3
gitarre,m,right,83,5,78.0
gitarre,m,right,83,6,81.6
gitarre,m,right,83,7,82.0
gitarre,m,right,83,8,82.7
gitarre,m,right,83,9,102.2
gitarre,m,right,84,1,89.8
gitarre,m,right,84,2,91.3
gitarre,m,right,84,3,92.0
gitarre,m,right,84,4,92.1
gitarre,m,right,84,5,93.0
gitarre,m,right,84,6,97.5
gitarre,m,right,84,7,98.0
gitarre,m,right,84,8,102.2
gitarre,m,right,84,9,122.6
gitarre,m,right,85,1,24.8
gitarre,m,right,85,2,26.6
gitarre,m,right,85,3,28.8
gitarre,m,right,85,4,32.1
gitarre,m,right,85,5,33.0
gitarre,m,right,85,6,37.5
gitarre,m,right,85,7,40.4
gitarre,m,right,85,8,41.7
gitarre,m,right,85,9,48.0
gitarre,m,right,86,1,21.4
gitarre,m,right,86,2,22.0
gitarre,m,right,86,3,22.2
gitarre,m,right,86,4,23.4
gitarre,m,right,86,5,27.0
gitarre,m,right,86,6,28.8
gitarre,m,right,86,7,33.0
gitarre,m,right,86,8,35.4
gitarre,m,right,86,9,36.0
gitarre,m,right,87,1,36.8
gitarre,m,right,87,2,38.6
gitarre,m,right,87,3,40.2
gitarre,m,right,87,4,41.1
gitarre,m,right,87,5,42.0
gitarre,m,right,87,6,43.8
gitarre,m,right,87,7,44.0
gitarre,m,right,87,8,52.4
gitarre,m,right,87,9,56.0
gitarre,m,right,88,1,35.0
gitarre,m,right,88,2,38.3
gitarre,m,right,88,3,39.0
gitarre,m,right,88,4,39.6
gitarre,m,right,88,5,45.0
gitarre,m,right,88,6,51.3
gitarre,m,right,88,7,53.6
gitarre,m,right,88,8,56.1
gitarre,m,right,88,9,57.6
gitarre,m,right,89,1,46.2
gitarre,m,right,89,2,48.9
gitarre,m,right,89,3,51.4
gitarre,m,right,89,4,53.5
gitarre,m,right,89,5,58.0
gitarre,m,right,89,6,58.9
gitarre,m,right,89,7,59.0
gitarre,m,right,89,8,63.9
gitarre,m,right,89,9,67.8
gitarre,m,right,90,1,54.4
gitarre,m,right,90,2,55.3
gitarre,m,right,90,3,56.6
gitarre,m,right,90,4,59.1
gitarre,m,right,90,5,60.0
gitarre,m,right,90,6,61.8
gitarre,m,right,90,7,68.4
gitarre,m,right,90,8,74.9
gitarre,m,right,90,9,78.8
gitarre,m,right,91,1,19.4
gitarre,m,right,91,2,20.6
gitarre,m,right,91,3,22.4
gitarre,m,right,91,4,24.1
gitarre,m,right,91,5,25.0
gitarre,m,right,91,6,30.4
gitarre,m,right,91,7,31.8
gitarre,m,right,91,8,32.7
gitarre,m,right,91,9,33.6
gitarre,m,right,92,1,14.6
gitarre,m,right,92,2,17.6
gitarre,m,right,92,3,19.0
gitarre,m,right,92,4,19.1
gitarre,m,right,92,5,20.0
gitarre,m,right,92,6,20.9
gitarre,m,right,92,7,21.8
gitarre,m,right,92,8,22.0
gitarre,m,right,92,9,22.0
gitarre,m,right,93,1,16.2
gitarre,m,right,93,2,18.3
gitarre,m,right,93,3,19.0
gitarre,m,right,93,4,19.0
gitarre,m,right,93,5,19.0
gitarre,m,right,93,6,19.9
gitarre,m,right,93,7,20.0
gitarre,m,right,93,8,20.7
gitarre,m,right,93,9,21.6
gitarre,m,right,94,1,15.4
gitarre,m,right,94,2,16.0
gitarre,m,right,94,3,16.4
gitarre,m,right,94,4,18.4
gitarre,m,right,94,5,22.0
gitarre,m,right,94,6,22.9
gitarre,m,right,94,7,24.6
gitarre,m,right,94,8,27.1
gitarre,m,right,94,9,31.0
gitarre,m,right,95,1,14.0
gitarre,m,right,95,2,14.0
gitarre,m,right,95,3,14.6
gitarre,m,right,95,4,17.2
gitarre,m,right,95,5,19.0
gitarre,m,right,95,6,19.9
gitarre,m,right,95,7,24.0
gitarre,m,right,95,8,25.0
gitarre,m,right,95,9,26.2
gitarre,m,right,96,1,30.2
gitarre,m,right,96,2,32.0
gitarre,m,right,96,3,32.8
gitarre,m,right,96,4,36.0
gitarre,m,right,96,5,36.0
gitarre,m,right,96,6,36.9
gitarre,m,right,96,7,38.6
gitarre,m,right,96,8,43.2
gitarre,m,right,96,9,46.2
gitarre,w,left,1,1,190.0
gitarre,w,left,1,2,190.0
gitarre,w,left,1,3,190.0
gitarre,w,left,1,4,190.0
gitarre,w,left,1,5,190.0
gitarre,w,left,1,6,190.0
gitarre,w,left,1,7,190.0
gitarre,w,left,1,8,190.0
gitarre,w,left,1,9,190.0
gitarre,w,left,2,1,86.0
gitarre,w,left,2,2,86.0
gitarre,w,left,2,3,86.0
gitarre,w,left,2,4,86.0
gitarre,w,left,2,5,86.0
gitarre,w,left,2,6,86.0
gitarre,w,left,2,7,86.0
gitarre,w,left,2,8,86.0
gitarre,w,left,2,9,86.0
gitarre,w,left,3,1,0.45
gitarre,w,left,3,2,0.45
gitarre,w,left,3,3,0.45
gitarre,w,left,3,4,0.45
gitarre,w,left,3,5,0.45
gitarre,w,left,3,6,0.45
gitarre,w,left,3,7,0.45
gitarre,w,left,3,8,0.45
gitarre,w,left,3,9,0.45
gitarre,w,left,4,1,56.0
gitarre,w,left,4,2,56.0
gitarre,w,left,4,3,56.0
gitarre,w,left,4,4,56.0
gitarre,w,left,4,5,56.0
gitarre,w,left,4,6,56.0
gitarre,w,left,4,7,56.0
gitarre,w,left,4,8,56.0
gitarre,w,left,4,9,56.0
gitarre,w,left,5,1,91.0
gitarre,w,left,5,2,91.0
gitarre,w,left,5,3,91.0
gitarre,w,left,5,4,91.0
gitarre,w,left,5,5,91.0
gitarre,w,left,5,6,91.0
gitarre,w,left,5,7,91.0
gitarre,w,left,5,8,91.0
gitarre,w,left,5,9,91.0
gitarre,w,left,6,1,98.0
gitarre,w,left,6,2,98.0
gitarre,w,left,6,3,98.0
gitarre,w,left,6,4,98.0
gitarre,w,left,6,5,98.0
gitarre,w,left,6,6,98.0
gitarre,w,left,6,7,98.0
gitarre,w,left,6,8,98.0
gitarre,w,left,6,9,98.0
gitarre,w,left,7,1,0.93
gitarre,w,left,7,2,0.93
gitarre,w,left,7,3,0.93
gitarre,w,left,7,4,0.93
gitarre,w,left,7,5,0.93
gitarre,w,left,7,6,0.93
gitarre,w,left,7,7,0.93
gitarre,w,left,7,8,0.93
gitarre,w,left,7,9,0.93
gitarre,w,left,24,1,83.0
gitarre,w,left,24,2,83.0
gitarre,w,left,24,3,83.0
gitarre,w,left,24,4,83.0
gitarre,w,left,24,5,83.0
gitarre,w,left,24,6,83.0
gitarre,w,left,24,7,83.0
gitarre,w,left,24,8,83.0
gitarre,w,left,24,9,83.0
gitarre,w,left,27,1,42.0
gitarre,w,left,27,2,42.0
gitarre,w,left,27,3,42.0
gitarre,w,left,27,4,42.0
gitarre,w,left,27,5,42.0
gitarre,w,left,27,6,42.0
gitarre,w,left,27,7,42.0
gitarre,w,left,27,8,42.0
gitarre,w,left,27,9,42.0
gitarre,w,left,28,1,59.0
gitarre,w,left,28,2,59.0
gitarre,w,left,28,3,59.0
gitarre,w,left,28,4,59.0
gitarre,w,left,28,5,59.0
gitarre,w,left,28,6,59.0
gitarre,w,left,28,7,59.0
gitarre,w,left,28,8,59.0
gitarre,w,left,28,9,59.0
gitarre,w,left,29,1,200.0
gitarre,w,left,29,2,200.0
gitarre,w,left,29,3,200.0
gitarre,w,left,29,4,200.0
gitarre,w,left,29,5,200.0
gitarre,w,left,29,6,200.0
gitarre,w,left,29,7,200.0
gitarre,w,left,29,8,200.0
gitarre,w,left,29,9,200.0
gitarre,w,left,30,1,237.0
gitarre,w,left,30,2,237.0
gitarre,w,left,30,3,237.0
gitarre,w,left,30,4,237.0
gitarre,w,left,30,5,237.0
gitarre,w,left,30,6,237.0
gitarre,w,left,30,7,237.0
gitarre,w,left,30,8,237.0
gitarre,w,left,30,9,237.0
gitarre,w,left,31,1,245.0
gitarre,w,left,31,2,245.0
gitarre,w,left,31,3,245.0
gitarre,w,left,31,4,245.0
gitarre,w,left,31,5,245.0
gitarre,w,left,31,6,245.0
gitarre,w,left,31,7,245.0
gitarre,w,left,31,8,245.0
gitarre,w,left,31,9,245.0
gitarre,w,left,32,1,242.0
gitarre,w,left,32,2,242.0
gitarre,w,left,32,3,242.0
gitarre,w,left,32,4,242.0
gitarre,w,left,32,5,242.0
gitarre,w,left,32,6,242.0
gitarre,w,left,32,7,242.0
gitarre,w,left,32,8,242.0
gitarre,w,left,32,9,242.0
gitarre,w,left,33,1,99.0
gitarre,w,left,33,2,99.0
gitarre,w,left,33,3,99.0
gitarre,w,left,33,4,99.0
gitarre,w,left,33,5,99.0
gitarre,w,left,33,6,99.0
gitarre,w,left,33,7,99.0
gitarre,w,left,33,8,99.0
gitarre,w,left,33,9,99.0
gitarre,w,left,34,1,97.0
gitarre,w,left,34,2,97.0
gitarre,w,left,34,3,97.0
gitarre,w,left,34,4,97.0
gitarre,w,left,34,5,97.0
gitarre,w,left,34,6,97.0
gitarre,w,left,34,7,97.0
gitarre,w,left,34,8,97.0
gitarre,w,left,34,9,97.0
gitarre,w,left,35,1,99.0
gitarre,w,left,35,2,99.0
gitarre,w,left,35,3,99.0
gitarre,w,left,35,4,99.0
gitarre,w,left,35,5,99.0
gitarre,w,left,35,6,99.0
gitarre,w,left,35,7,99.0
gitarre,w,left,35,8,99.0
gitarre,w,left,35,9,99.0
gitarre,w,left,36,1,135.0
gitarre,w,left,36,2,135.0
gitarre,w,left,36,3,135.0
gitarre,w,left,36,4,135.0
gitarre,w,left,36,5,135.0
gitarre,w,left,36,6,135.0
gitarre,w,left,36,7,135.0
gitarre,w,left,36,8,135.0
gitarre,w,left,36,9,135.0
gitarre,w,left,37,1,154.0
gitarre,w,left,37,2,154.0
gitarre,w,left,37,3,154.0
gitarre,w,left,37,4,154.0
gitarre,w,left,37,5,154.0
gitarre,w,left,37,6,154.0
gitarre,w,left,37,7,154.0
gitarre,w,left,37,8,154.0
gitarre,w,left,37,9,154.0
gitarre,w,left,38,1,178.0
gitarre,w,left,38,2,178.0
gitarre,w,left,38,3,178.0
gitarre,w,left,38,4,178.0
gitarre,w,left,38,5,178.0
gitarre,w,left,38,6,178.0
gitarre,w,left,38,7,178.0
gitarre,w,left,38,8,178.0
gitarre,w,left,38,9,178.0
gitarre,w,left,39,1,56.0
gitarre,w,left,39,2,56.0
gitarre,w,left,39,3,56.0
gitarre,w,left,39,4,56.0
gitarre,w,left,39,5,56.0
gitarre,w,left,39,6,56.0
gitarre,w,left,39,7,56.0
gitarre,w,left,39,8,56.0
gitarre,w,left,39,9,56.0
gitarre,w,left,40,1,38.0
gitarre,w,left,40,2,38.0
gitarre,w,left,40,3,38.0
gitarre,w,left,40,4,38.0
gitarre,w,left,40,5,38.0
gitarre,w,left,40,6,38.0
gitarre,w,left,40,7,38.0
gitarre,w,left,40,8,38.0
gitarre,w,left,40,9,38.0
gitarre,w,left,41,1,26.0
gitarre,w,left,41,2,26.0
gitarre,w,left,41,3,26.0
gitarre,w,left,41,4,26.0
gitarre,w,left,41,5,26.0
gitarre,w,left,41,6,26.0
gitarre,w,left,41,7,26.0
gitarre,w,left,41,8,26.0
gitarre,w,left,41,9,26.0
gitarre,w,left,42,1,64.0
gitarre,w,left,42,2,64.0
gitarre,w,left,42,3,64.0
gitarre,w,left,42,4,64.0
gitarre,w,left,42,5,64.0
gitarre,w,left,42,6,64.0
gitarre,w,left,42,7,64.0
gitarre,w,left,42,8,64.0
gitarre,w,left,42,9,64.0
gitarre,w,left,43,1,94.0
gitarre,w,left,43,2,94.0
gitarre,w,left,43,3,94.0
gitarre,w,left,43,4,94.0
gitarre,w,left,43,5,94.0
gitarre,w,left,43,6,94.0
gitarre,w,left,43,7,94.0
gitarre,w,left,43,8,94.0
gitarre,w,left,43,9,94.0
gitarre,w,left,44,1,81.0
gitarre,w,left,44,2,81.0
gitarre,w,left,44,3,81.0
gitarre,w,left,44,4,81.0
gitarre,w,left,44,5,81.0
gitarre,w,left,44,6,81.0
gitarre,w,left,44,7,81.0
gitarre,w,left,44,8,81.0
gitarre,w,left,44,9,81.0
gitarre,w,left,45,1,175.0
gitarre,w,left,45,2,175.0
gitarre,w,left,45,3,175.0
gitarre,w,left,45,4,175.0
gitarre,w,left,45,5,175.0
gitarre,w,left,45,6,175.0
gitarre,w,left,45,7,175.0
gitarre,w,left,45,8,175.0
gitarre,w,left,45,9,175.0
gitarre,w,left,46,1,84.0
gitarre,w,left,46,2,84.0
gitarre,w,left,46,3,84.0
gitarre,w,left,46,4,84.0
gitarre,w,left,46,5,84.0
gitarre,w,left,46,6,84.0
gitarre,w,left,46,7,84.0
gitarre,w,left,46,8,84.0
gitarre,w,left,46,9,84.0
gitarre,w,left,47,1,51.0
gitarre,w,left,47,2,51.0
gitarre,w,left,47,3,51.0
gitarre,w,left,47,4,51.0
gitarre,w,left,47,5,51.0
gitarre,w,left,47,6,51.0
gitarre,w,left,47,7,51.0
gitarre,w,left,47,8,51.0
gitarre,w,left,47,9,51.0
gitarre,w,left,48,1,84.0
gitarre,w,left,48,2,84.0
gitarre,w,left,48,3,84.0
gitarre,w,left,48,4,84.0
gitarre,w,left,48,5,84.0
gitarre,w,left,48,6,84.0
gitarre,w,left,48,7,84.0
gitarre,w,left,48,8,84.0
gitarre,w,left,48,9,84.0
gitarre,w,left,49,1,93.0
gitarre,w,left,49,2,93.0
gitarre,w,left,49,3,93.0
gitarre,w,left,49,4,93.0
gitarre,w,left,49,5,93.0
gitarre,w,left,49,6,93.0
gitarre,w,left,49,7,93.0
gitarre,w,left,49,8,93.0
gitarre,w,left,49,9,93.0
gitarre,w,left,50,1,98.0
gitarre,w,left,50,2,98.0
gitarre,w,left,50,3,98.0
gitarre,w,left,50,4,98.0
gitarre,w,left,50,5,98.0
gitarre,w,left,50,6,98.0
gitarre,w,left,50,7,98.0
gitarre,w,left,50,8,98.0
gitarre,w,left,50,9,98.0
gitarre,w,left,51,1,63.0
gitarre,w,left,51,2,63.0
gitarre,w,left,51,3,63.0
gitarre,w,left,51,4,63.0
gitarre,w,left,51,5,63.0
gitarre,w,left,51,6,63.0
gitarre,w,left,51,7,63.0
gitarre,w,left,51,8,63.0
gitarre,w,left,51,9,63.0
gitarre,w,left,52,1,40.0
gitarre,w,left,52,2,40.0
gitarre,w,left,52,3,40.0
gitarre,w,left,52,4,40.0
gitarre,w,left,52,5,40.0
gitarre,w,left,52,6,40.0
gitarre,w,left,52,7,40.0
gitarre,w,left,52,8,40.0
gitarre,w,left,52,9,40.0
gitarre,w,left,53,1,64.0
gitarre,w,left,53,2,64.0
gitarre,w,left,53,3,64.0
gitarre,w,left,53,4,64.0
gitarre,w,left,53,5,64.0
gitarre,w,left,53,6,64.0
gitarre,w,left,53,7,64.0
gitarre,w,left,53,8,64.0
gitarre,w,left,53,9,64.0
gitarre,w,left,54,1,73.0
gitarre,w,left,54,2,73.0
gitarre,w,left,54,3,73.0
gitarre,w,left,54,4,73.0
gitarre,w,left,54,5,73.0
gitarre,w,left,54,6,73.0
gitarre,w,left,54,7,73.0
gitarre,w,left,54,8,73.0
gitarre,w,left,54,9,73.0
gitarre,w,left,55,1,79.0
gitarre,w,left,55,2,79.0
gitarre,w,left,55,3,79.0
gitarre,w,left,55,4,79.0
gitarre,w,left,55,5,79.0
gitarre,w,left,55,6,79.0
gitarre,w,left,55,7,79.0
gitarre,w,left,55,8,79.0
gitarre,w,left,55,9,79.0
gitarre,w,left,61,1,53.0
gitarre,w,left,61,2,53.0
gitarre,w,left,61,3,53.0
gitarre,w,left,61,4,53.0
gitarre,w,left,61,5,53.0
gitarre,w,left,61,6,53.0
gitarre,w,left,61,7,53.0
gitarre,w,left,61,8,53.0
gitarre,w,left,61,9,53.0
gitarre,w,left,63,1,18.0
gitarre,w,left,63,2,18.0
gitarre,w,left,63,3,18.0
gitarre,w,left,63,4,18.0
gitarre,w,left,63,5,18.0
gitarre,w,left,63,6,18.0
gitarre,w,left,63,7,18.0
gitarre,w,left,63,8,18.0
gitarre,w,left,63,9,18.0
gitarre,w,left,64,1,54.0
gitarre,w,left,64,2,54.0
gitarre,w,left,64,3,54.0
gitarre,w,left,64,4,54.0
gitarre,w,left,64,5,54.0
gitarre,w,left,64,6,54.0
gitarre,w,left,64,7,54.0
gitarre,w,left,64,8,54.0
gitarre,w,left,64,9,54.0
gitarre,w,left,81,1,79.0
gitarre,w,left,81,2,79.0
gitarre,w,left,81,3,79.0
gitarre,w,left,81,4,79.0
gitarre,w,left,81,5,79.0
gitarre,w,left,81,6,79.0
gitarre,w,left,81,7,79.0
gitarre,w,left,81,8,79.0
gitarre,w,left,81,9,79.0
gitarre,w,left,82,1,108.0
gitarre,w,left,82,2,108.0
gitarre,w,left,82,3,108.0
gitarre,w,left,82,4,108.0
gitarre,w,left,82,5,108.0
gitarre,w,left,82,6,108.0
gitarre,w,left,82,7,108.0
gitarre,w,left,82,8,108.0
gitarre,w,left,82,9,108.0
gitarre,w,left,83,1,108.0
gitarre,w,left,83,2,108.0
gitarre,w,left,83,3,108.0
gitarre,w,left,83,4,108.0
gitarre,w,left,83,5,108.0
gitarre,w,left,83,6,108.0
gitarre,w,left,83,7,108.0
gitarre,w,left,83,8,108.0
gitarre,w,left,83,9,108.0
gitarre,w,left,84,1,115.0
gitarre,w,left,84,2,115.0
gitarre,w,left,84,3,115.0
gitarre,w,left,84,4,115.0
gitarre,w,left,84,5,115.0
gitarre,w,left,84,6,115.0
gitarre,w,left,84,7,115.0
gitarre,w,left,84,8,115.0
gitarre,w,left,84,9,115.0
gitarre,w,left,85,1,46.0
gitarre,w,left,85,2,46.0
gitarre,w,left,85,3,46.0
gitarre,w,left,85,4,46.0
gitarre,w,left,85,5,46.0
gitarre,w,left,85,6,46.0
gitarre,w,left,85,7,46.0
gitarre,w,left,85,8,46.0
gitarre,w,left,85,9,46.0
gitarre,w,left,86,1,40.0
gitarre,w,left,86,2,40.0
gitarre,w,left,86,3,40.0
gitarre,w,left,86,4,40.0
gitarre,w,left,86,5,40.0
gitarre,w,left,86,6,40.0
gitarre,w,left,86,7,40.0
gitarre,w,left,86,8,40.0
gitarre,w,left,86,9,40.0
gitarre,w,left,87,1,47.0
gitarre,w,left,87,2,47.0
gitarre,w,left,87,3,47.0
gitarre,w,left,87,4,47.0
gitarre,w,left,87,5,47.0
gitarre,w,left,87,6,47.0
gitarre,w,left,87,7,47.0
gitarre,w,left,87,8,47.0
gitarre,w,left,87,9,47.0
gitarre,w,left,88,1,55.0
gitarre,w,left,88,2,55.0
gitarre,w,left,88,3,55.0
gitarre,w,left,88,4,55.0
gitarre,w,left,88,5,55.0
gitarre,w,left,88,6,55.0
gitarre,w,left,88,7,55.0
gitarre,w,left,88,8,55.0
gitarre,w,left,88,9,55.0
gitarre,w,left,89,1,60.0
gitarre,w,left,89,2,60.0
gitarre,w,left,89,3,60.0
gitarre,w,left,89,4,60.0
gitarre,w,left,89,5,60.0
gitarre,w,left,89,6,60.0
gitarre,w,left,89,7,60.0
gitarre,w,left,89,8,60.0
gitarre,w,left,89,9,60.0
gitarre,w,left,90,1,62.0
gitarre,w,left,90,2,62.0
gitarre,w,left,90,3,62.0
gitarre,w,left,90,4,62.0
gitarre,w,left,90,5,62.0
gitarre,w,left,90,6,62.0
gitarre,w,left,90,7,62.0
gitarre,w,left,90,8,62.0
gitarre,w,left,90,9,62.0
gitarre,w,left,91,1,26.0
gitarre,w,left,91,2,26.0
gitarre,w,left,91,3,26.0
gitarre,w,left,91,4,26.0
gitarre,w,left,91,5,26.0
gitarre,w,left,91,6,26.0
gitarre,w,left,91,7,26.0
gitarre,w,left,91,8,26.0
gitarre,w,left,91,9,26.0
gitarre,w,left,92,1,24.0
gitarre,w,left,92,2,24.0
gitarre,w,left,92,3,24.0
gitarre,w,left,92,4,24.0
gitarre,w,left,92,5,24.0
gitarre,w,left,92,6,24.0
gitarre,w,left,92,7,24.0
gitarre,w,left,92,8,24.0
gitarre,w,left,92,9,24.0
gitarre,w,left,93,1,23.0
gitarre,w,left,93,2,23.0
gitarre,w,left,93,3,23.0
gitarre,w,left,93,4,23.0
gitarre,w,left,93,5,23.0
gitarre,w,left,93,6,23.0
gitarre,w,left,93,7,23.0
gitarre,w,left,93,8,23.0
gitarre,w,left,93,9,23.0
gitarre,w,left,94,1,29.0
gitarre,w,left,94,2,29.0
gitarre,w,left,94,3,29.0
gitarre,w,left,94,4,29.0
gitarre,w,left,94,5,29.0
gitarre,w,left,94,6,29.0
gitarre,w,left,94,7,29.0
gitarre,w,left,94,8,29.0
gitarre,w,left,94,9,29.0
gitarre,w,left,95,1,29.0
gitarre,w,left,95,2,29.0
gitarre,w,left,95,3,29.0
gitarre,w,left,95,4,29.0
gitarre,w,left,95,5,29.0
gitarre,w,left,95,6,29.0
gitarre,w,left,95,7,29.0
gitarre,w,left,95,8,29.0
gitarre,w,left,95,9,29.0
gitarre,w,left,96,1,36.0
gitarre,w,left,96,2,36.0
gitarre,w,left,96,3,36.0
gitarre,w,left,96,4,36.0
gitarre,w,left,96,5,36.0
gitarre,w,left,96,6,36.0
gitarre,w,left,96,7,36.0
gitarre,w,left,96,8,36.0
gitarre,w,left,96,9,36.0
gitarre,w,right,1,1,190.0
gitarre,w,right,1,2,190.0
gitarre,w,right,1,3,190.0
gitarre,w,right,1,4,190.0
gitarre,w,right,1,5,190.0
gitarre,w,right,1,6,190.0
gitarre,w,right,1,7,190.0
gitarre,w,right,1,8,190.0
gitarre,w,right,1,9,190.0
gitarre,w,right,2,1,85.0
gitarre,w,right,2,2,85.0
gitarre,w,right,2,3,85.0
gitarre,w,right,2,4,85.0
gitarre,w,right,2,5,85.0
gitarre,w,right,2,6,85.0
gitarre,w,right,2,7,85.0
gitarre,w,right,2,8,85.0
gitarre,w,right,2,9,85.0
gitarre,w,right,3,1,0.45
gitarre,w,right,3,2,0.45
gitarre,w,right,3,3,0.45
gitarre,w,right,3,4,0.45
gitarre,w,right,3,5,0.45
gitarre,w,right,3,6,0.45
gitarre,w,right,3,7,0.45
gitarre,w,right,3,8,0.45
gitarre,w,right,3,9,0.45
gitarre,w,right,4,1,55.0
gitarre,w,right,4,2,55.0
gitarre,w,right,4,3,55.0
gitarre,w,right,4,4,55.0
gitarre,w,right,4,5,55.0
gitarre,w,right,4,6,55.0
gitarre,w,right,4,7,55.0
gitarre,w,right,4,8,55.0
gitarre,w,right,4,9,55.0
gitarre,w,right,5,1,95.0
gitarre,w,right,5,2,95.0
gitarre,w,right,5,3,95.0
gitarre,w,right,5,4,95.0
gitarre,w,right,5,5,95.0
gitarre,w,right,5,6,95.0
gitarre,w,right,5,7,95.0
gitarre,w,right,5,8,95.0
gitarre,w,right,5,9,95.0
gitarre,w,right,6,1,95.0
gitarre,w,right,6,2,95.0
gitarre,w,right,6,3,95.0
gitarre,w,right,6,4,95.0
gitarre,w,right,6,5,95.0
gitarre,w,right,6,6,95.0
gitarre,w,right,6,7,95.0
gitarre,w,right,6,8,95.0
gitarre,w,right,6,9,95.0
gitarre,w,right,7,1,1.0
gitarre,w,right,7,2,1.0
gitarre,w,right,7,3,1.0
gitarre,w,right,7,4,1.0
gitarre,w,right,7,5,1.0
gitarre,w,right,7,6,1.0
gitarre,w,right,7,7,1.0
gitarre,w,right,7,8,1.0
gitarre,w,right,7,9,1.0
gitarre,w,right,24,1,86.0
gitarre,w,right,24,2,86.0
gitarre,w,right,24,3,86.0
gitarre,w,right,24,4,86.0
gitarre,w,right,24,5,86.0
gitarre,w,right,24,6,86.0
gitarre,w,right,24,7,86.0
gitarre,w,right,24,8,86.0
gitarre,w,right,24,9,86.0
gitarre,w,right,27,1,45.0
gitarre,w,right,27,2,45.0
gitarre,w,right,27,3,45.0
gitarre,w,right,27,4,45.0
gitarre,w,right,27,5,45.0
gitarre,w,right,27,6,45.0
gitarre,w,right,27,7,45.0
gitarre,w,right,27,8,45.0
gitarre,w,right,27,9,45.0
gitarre,w,right,29,1,179.0
gitarre,w,right,29,2,179.0
gitarre,w,right,29,3,179.0
gitarre,w,right,29,4,179.0
gitarre,w,right,29,5,179.0
gitarre,w,right,29,6,179.0
gitarre,w,right,29,7,179.0
gitarre,w,right,29,8,179.0
gitarre,w,right,29,9,179.0
gitarre,w,right,30,1,214.0
gitarre,w,right,30,2,214.0
gitarre,w,right,30,3,214.0
gitarre,w,right,30,4,214.0
gitarre,w,right,30,5,214.0
gitarre,w,right,30,6,214.0
gitarre,w,right,30,7,214.0
gitarre,w,right,30,8,214.0
gitarre,w,right,30,9,214.0
gitarre,w,right,31,1,234.0
gitarre,w,right,31,2,234.0
gitarre,w,right,31,3,234.0
gitarre,w,right,31,4,234.0
gitarre,w,right,31,5,234.0
gitarre,w,right,31,6,234.0
gitarre,w,right,31,7,234.0
gitarre,w,right,31,8,234.0
gitarre,w,right,31,9,234.0
gitarre,w,right,32,1,228.0
gitarre,w,right,32,2,228.0
gitarre,w,right,32,3,228.0
gitarre,w,right,32,4,228.0
gitarre,w,right,32,5,228.0
gitarre,w,right,32,6,228.0
gitarre,w,right,32,7,228.0
gitarre,w,right,32,8,228.0
gitarre,w,right,32,9,228.0
gitarre,w,right,33,1,99.0
gitarre,w,right,33,2,99.0
gitarre,w,right,33,3,99.0
gitarre,w,right,33,4,99.0
gitarre,w,right,33,5,99.0
gitarre,w,right,33,6,99.0
gitarre,w,right,33,7,99.0
gitarre,w,right,33,8,99.0
gitarre,w,right,33,9,99.0
gitarre,w,right,34,1,100.0
gitarre,w,right,34,2,100.0
gitarre,w,right,34,3,100.0
gitarre,w,right,34,4,100.0
gitarre,w,right,34,5,100.0
gitarre,w,right,34,6,100.0
gitarre,w,right,34,7,100.0
gitarre,w,right,34,8,100.0
gitarre,w,right,34,9,100.0
